"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Eastern Buffer","EM3","1988-12-12","1","Bottom Water","1.5","0.006","8.7","0.02","0.27","0.22","0.13","19.1","7","0.44","3","31.4","1","8.4","0.009","0.009","0.037","16","14","7.2","94","0.8","0.081","0.1"
"Eastern Buffer","EM3","1989-01-09","1","Surface Water","1","0.007","5.2","0.05","0.57","0.48","0.21","17.4","3.8","0.96","2.6","31.7","<0.2","8.4","0.024","0.017","0.068","N/A","N/A","6.5","81","0.6","0.12","0.1"
"Eastern Buffer","EM3","1989-01-09","1","Middle Water","1","0.003","4.3","0.02","0.72","0.63","0.15","17.1","3","0.96","2.6","31.7","<0.2","8.4","0.016","0.017","0.077","310","310","7.3","91","0.8","0.053","0.4"
"Eastern Buffer","EM3","1989-01-09","1","Bottom Water","0.5","0.001","4.6","<0.02","0.91","0.81","0.11","17","2","0.95","2.6","31.7","0.4","8.4","0.007","0.018","0.077","30","28","7.5","95","0.6","0.014","<0.1"
"Eastern Buffer","EM3","1989-02-13","1","Surface Water","1","0.001","2.3","0.02","0.31","0.22","0.11","14.8","1","0.86","4","31.9","0.2","8.3","0.01","0.01","0.078","2","2","7.9","95","1.5","0.023","0.2"
"Eastern Buffer","EM3","1989-02-13","1","Middle Water","0.5","0.001","3.3","0.06","0.43","0.34","0.1","14.7","1.5","0.89","4","31.9","0.2","8.3","0.008","0.01","0.075","17","14","8","95","1","0.017","0.4"
"Eastern Buffer","EM3","1989-02-13","1","Bottom Water","1","0.001","3.3","0.03","0.39","0.3","0.1","14.7","1.5","0.8","4","31.9","0.2","8.3","0.012","0.01","0.075","10","9","7.9","95","0.8","0.017","0.3"
"Eastern Buffer","EM3","1989-03-10","1","Surface Water","1","0.001","2.9","0.02","0.3","0.27","0.06","16","2","0.57","4","33.3","<0.2","8.3","0.008","0.006","0.02","10","9","7.9","97","0.4","0.033","0.5"
"Eastern Buffer","EM3","1989-03-10","1","Middle Water","1","0.001","2.9","0.02","0.27","0.24","0.05","16.2","3","0.56","4","33.6","<0.2","8.4","0.012","0.006","0.019","14","13","8","99","0.7","0.023","0.3"
"Eastern Buffer","EM3","1989-03-10","1","Bottom Water","1.5","0.001","4.4","<0.02","0.94","0.92","0.03","16.2","4","0.59","4","33.6","0.5","8.4","0.012","0.005","0.014","1","1","7.9","99","1.3","0.01","0.2"
"Eastern Buffer","EM3","1989-04-10","1","Surface Water","0.5","0.001","2.4","<0.02","0.18","0.16","0.03","18.3","1","0.39","5","33.4","0.2","8.3","<0.005","0.003","0.012","800","600","6.8","88","1","0.018","0.2"
"Eastern Buffer","EM3","1989-04-10","1","Middle Water","0.5","0.001","2","<0.02","0.16","0.15","0.04","18.2","2","0.38","5","33.5","0.8","8.3","<0.005","0.002","0.01","1200","1100","6.8","88","0.5","0.024","<0.1"
"Eastern Buffer","EM3","1989-04-10","1","Bottom Water","<0.5","0.001","2.7","<0.02","0.14","0.12","0.04","18.3","0.5","0.83","5","33.7","1","8.3","0.005","0.003","0.012","3300","3100","6.8","88","0.3","0.026","0.1"
"Eastern Buffer","EM3","1989-05-08","1","Surface Water","0.5","0.007","5.5","0.03","0.43","0.39","0.14","23.4","1.5","0.27","2.6","32.3","1.1","8.3","0.02","0.008","0.036","99","93","5.5","76","4.3","0.098","0.9"
"Eastern Buffer","EM3","1989-05-08","1","Middle Water","<0.5","0.001","4.5","0.02","0.31","0.29","0.03","22.3","1","0.18","2.6","33","1","8.3","<0.005","0.004","0.012","18","16","6.5","88","1.9","0.013","0.5"
"Eastern Buffer","EM3","1989-05-08","1","Bottom Water","0.5","0.002","4.5","<0.02","0.29","0.27","0.05","22.2","1.5","0.32","2.6","33.2","0.5","8.3","0.013","0.005","0.013","42","37","6.5","87","1.5","0.031","0.3"
"Eastern Buffer","EM3","1989-06-06","1","Surface Water","<0.5","0.005","3.8","0.02","0.37","0.33","0.13","23.3","0.5","0.71","2.3","33.9","0.3","8.2","0.018","0.011","0.025","48","48","6.2","87","2.8","0.089","1"
"Eastern Buffer","EM3","1989-06-06","1","Middle Water","0.5","0.007","6.1","0.02","0.44","0.4","0.14","23.2","1.5","0.71","2.3","33.8","0.4","8.3","0.017","0.012","0.027","97","97","5.9","82","2.9","0.099","0.9"
"Eastern Buffer","EM3","1989-06-06","1","Bottom Water","0.5","0.007","7.5","0.02","0.35","0.31","0.14","22.8","1","0.74","2.3","33.8","1","8.3","0.017","0.012","0.028","2","2","6.4","89","2.1","0.1","0.7"
"Eastern Buffer","EM3","1989-07-10","1","Surface Water","2.5","0.001","3.4","0.02","0.2","0.19","0.01","27.6","4","0.09","3","28","3.3","8.8","<0.005","0.002","0.004","1","1","7.2","107","8","<0.005","2"
"Eastern Buffer","EM3","1989-07-10","1","Middle Water","3","0.002","3.1","0.02","0.27","0.26","0.02","27.7","7.5","<0.05","3","28.3","2.8","8.8","<0.005","0.003","0.008","1","1","7.1","107","10","0.007","2.3"
"Eastern Buffer","EM3","1989-07-10","1","Bottom Water","4","0.002","3.7","0.03","0.27","0.23","0.06","25.2","11","0.09","3","31.9","3.1","8.7","<0.005","0.011","0.033","3","2","5.5","78","15","0.013","2.1"
"Eastern Buffer","EM3","1989-08-07","1","Surface Water","1.5","0.017","3.8","0.07","0.49","0.41","0.19","24.2","3","0.47","2","32.8","3.1","8.6","0.02","0.023","0.06","15","13","4.4","65","14","0.11","0.8"
"Eastern Buffer","EM3","1989-08-07","1","Middle Water","1","0.001","3.9","0.03","0.27","0.23","0.05","23","4.5","0.28","2","33.6","3.1","8.7","0.019","0.013","0.028","270","240","4.5","65","13","0.008","0.8"
"Eastern Buffer","EM3","1989-08-07","1","Bottom Water","1","0.001","4.5","0.02","0.18","0.1","0.09","22","1","1.1","2","34","1.3","8.6","0.02","0.019","0.063","10","10","4","55","1.8","0.01","0.7"
"Eastern Buffer","EM3","1989-09-08","1","Surface Water","0.5","0.01","2.4","<0.02","0.31","0.28","0.07","28.7","2","0.22","3","30.4","3.9","8.7","0.009","0.004","0.024","10","10","6.3","97","6.4","0.044","1.7"
"Eastern Buffer","EM3","1989-09-08","1","Middle Water","<0.5","0.021","1.3","<0.02","0.45","0.4","0.14","28.4","2","0.48","3","30.8","5.1","8.8","0.009","0.005","0.045","1","1","5.8","90","6.8","0.085","1.8"
"Eastern Buffer","EM3","1989-09-08","1","Bottom Water","<0.5","0.014","4.5","0.02","0.48","0.42","0.15","26.7","2","0.51","3","32.3","2.8","8.5","0.018","0.013","0.046","10","10","3.6","54","2","0.09","1.7"
"Eastern Buffer","EM3","1989-10-10","1","Surface Water","1","0.002","5.6","0.02","0.31","0.25","0.07","26.6","6.5","0.96","1.8","32.6","<0.2","8.6","0.017","0.02","0.04","10","10","6.2","94","1.5","0.012","0.5"
"Eastern Buffer","EM3","1989-10-10","1","Middle Water","1","0.002","5.5","<0.02","0.2","0.16","0.05","26.5","7","0.93","1.8","32.6","<0.2","8.6","0.011","0.015","0.021","1","1","6.3","94","1.5","0.012","0.4"
"Eastern Buffer","EM3","1989-10-10","1","Bottom Water","2.5","0.002","12","0.03","0.26","0.22","0.05","26.4","13","0.96","1.8","32.6","0.8","8.6","0.01","0.019","0.019","1","1","6.2","93","0.7","0.01","0.3"
"Eastern Buffer","EM3","1989-11-06","1","Surface Water","1","0.022","2.7","0.06","0.65","0.58","0.35","24.8","2","0.41","2.8","31.8","0.4","8.3","0.031","0.015","0.052","N/A","N/A","4.8","69","3.4","0.28","1.6"
"Eastern Buffer","EM3","1989-11-06","1","Middle Water","1","0.018","2.8","0.05","0.54","0.49","0.27","24.5","1.5","0.36","2.8","32.1","0.3","8.3","0.034","0.013","0.04","N/A","N/A","6.5","94","3.9","0.22","1.4"
"Eastern Buffer","EM3","1989-11-06","1","Bottom Water","0.5","0.01","2.4","0.02","0.36","0.32","0.14","24.2","0.5","0.3","2.8","32.6","0.4","8.4","0.019","0.008","0.031","140","140","8","117","3.3","0.099","0.9"
"Eastern Buffer","EM3","1989-12-08","1","Surface Water","1.5","0.011","3.2","0.08","1.04","0.94","0.27","20.3","3","0.43","2.7","31.6","1.2","8.4","0.045","0.038","0.063","120","110","4.7","63","9","0.17","0.8"
"Eastern Buffer","EM3","1989-12-08","1","Middle Water","1.5","0.009","3","0.08","1.06","0.96","0.26","20.3","2.5","0.42","2.7","31.6","0.6","8.3","0.054","0.04","0.062","240","220","4.7","63","9.2","0.16","0.6"
"Eastern Buffer","EM3","1989-12-08","1","Bottom Water","1","0.01","3","0.12","1.02","0.91","0.26","20.3","1","0.4","2.7","31.9","0.9","8.4","0.029","0.043","0.066","170","160","5.6","75","9.5","0.15","0.5"
"Eastern Buffer","EM3","1990-01-05","1","Surface Water","1","0.002","3.5","0.03","0.41","0.33","0.12","17.6","1.5","0.83","3.8","31.5","<0.2","8.2","0.018","0.016","0.06","1","1","7","81","1","0.039","0.8"
"Eastern Buffer","EM3","1990-01-05","1","Middle Water","1","0.001","3.5","0.03","0.39","0.32","0.1","17.6","1.5","0.85","3.8","31.5","<0.2","8.3","0.014","0.015","0.059","10","10","6.8","78","1.3","0.028","0.8"
"Eastern Buffer","EM3","1990-01-05","1","Bottom Water","2","0.001","3","0.04","0.4","0.32","0.1","17.6","3.5","0.85","3.8","31.5","<0.2","8.3","0.013","0.015","0.062","1","1","6.8","78","1.2","0.026","1"
"Eastern Buffer","EM3","1990-02-05","1","Surface Water","<0.5","0.001","1.7","0.05","0.51","0.42","0.1","15.6","2","0.95","2.2","31.3","4","8.5","0.011","0.012","0.08","10","10","7.6","83","0.6","0.01","0.3"
"Eastern Buffer","EM3","1990-02-05","1","Middle Water","1","0.001","2","0.05","0.4","0.31","0.1","15.5","1.5","0.95","2.2","31.3","<0.2","8.5","0.012","0.012","0.078","1","1","7.2","78","0.8","0.014","0.2"
"Eastern Buffer","EM3","1990-02-05","1","Bottom Water","<0.5","0.001","2.6","0.04","0.38","0.29","0.1","15.6","1.5","0.84","2.2","31.7","<0.2","8.5","0.015","0.014","0.078","20","20","6.9","76","0.6","0.006","0.2"
"Eastern Buffer","EM3","1990-03-05","1","Surface Water","1","0.006","2","0.03","0.41","0.35","0.12","16.1","1","2","3.2","31.5","<0.2","8.7","0.018","0.012","0.05","1","1","7.5","83","0.8","0.06","0.6"
"Eastern Buffer","EM3","1990-03-05","1","Middle Water","<0.5","0.005","2.2","0.04","0.45","0.36","0.14","16","<0.5","1.1","3.2","31.5","<0.2","8.7","0.019","0.011","0.078","20","20","7.2","80","0.3","0.054","0.6"
"Eastern Buffer","EM3","1990-03-05","1","Bottom Water","<0.5","0.003","3.7","0.04","0.38","0.32","0.09","16","0.5","1.2","3.2","31.5","0.6","8.7","0.02","0.015","0.045","30","1","6.9","76","<0.2","0.027","2.4"
"Eastern Buffer","EM3","1990-04-02","1","Surface Water","0.5","0.001","1.4","0.04","0.56","0.54","0.04","18","1.5","0.28","6.2","32","0.2","8.4","<0.002","<0.002","0.02","10","10","7.5","87","1.3","0.02","1.4"
"Eastern Buffer","EM3","1990-04-02","1","Middle Water","0.5","0.002","1.5","0.02","0.5","0.47","0.06","17.7","1.5","0.25","6.2","32.1","0.4","8.4","0.003","<0.002","0.028","130","120","7.2","84","1.1","0.034","1.4"
"Eastern Buffer","EM3","1990-04-02","1","Bottom Water","0.5","0.002","2.2","0.05","0.58","0.51","0.11","17.7","1.5","0.34","6.2","32.2","0.9","8.4","0.004","0.002","0.07","200","180","7.3","84","0.8","0.038","1.2"
"Eastern Buffer","EM3","1990-05-07","1","Surface Water","1","0.004","2.1","0.03","0.49","0.46","0.05","22.9","1","0.09","4","32.4","0.6","8.7","0.003","0.01","0.016","1100","1000","9.1","119","8.5","0.023","0.8"
"Eastern Buffer","EM3","1990-05-07","1","Middle Water","3","0.002","2.2","0.09","0.32","0.29","0.04","21.3","6","<0.05","4","32.7","1.9","8.7","0.005","0.013","0.014","1900","1900","6.4","81","11","0.016","1.2"
"Eastern Buffer","EM3","1990-05-07","1","Bottom Water","1","0.008","2.7","0.1","0.36","0.32","0.1","20.9","1.5","0.09","4","33.2","3","8.7","0.008","0.016","0.024","980","980","5.8","73","7.5","0.057","0.8"
"Eastern Buffer","EM3","1990-06-04","1","Surface Water","1","0.013","3.2","0.05","0.66","0.61","0.24","25.2","2","0.61","2","32.4","0.8","8.2","0.027","0.007","0.044","330","300","5.6","77","0.8","0.19","1"
"Eastern Buffer","EM3","1990-06-04","1","Middle Water","1","0.013","2.8","0.05","0.85","0.8","0.22","24.9","2.5","0.53","2","32.4","0.2","8.3","0.024","0.005","0.04","950","910","5.8","79","1.1","0.17","0.9"
"Eastern Buffer","EM3","1990-06-04","1","Bottom Water","1.5","0.002","4.3","0.03","0.31","0.3","0.03","24.9","3.5","0.41","2","32.5","0.2","8.3","0.011","0.002","0.005","90","70","6.6","91","0.5","0.019","0.7"
"Eastern Buffer","EM3","1990-07-06","1","Surface Water","1","0.01","3","0.1","0.97","0.85","0.21","25.6","2.5","0.95","1.2","29.1","6.3","8.5","0.008","0.023","0.1","2800","2800","6.8","95","6.9","0.085","2.2"
"Eastern Buffer","EM3","1990-07-06","1","Middle Water","<0.5","0.008","2","0.1","0.77","0.66","0.19","22.9","<0.5","0.78","1.2","33.7","1.9","8.4","0.006","0.023","0.085","10","N/A","4.4","58","2.9","0.085","1.7"
"Eastern Buffer","EM3","1990-07-06","1","Bottom Water","0.5","0.002","3.3","0.09","0.86","0.75","0.13","22","1","0.79","1.2","34.2","0.2","8.5","0.004","0.022","0.086","2300","2300","5.2","67","0.5","0.019","0.9"
"Eastern Buffer","EM3","1990-08-06","1","Surface Water","1","0.005","2.1","0.06","0.46","0.39","0.11","27.6","3","0.34","2.6","31.5","4.1","8.5","<0.002","0.017","0.049","400","40","6.7","97","8","0.039","2.1"
"Eastern Buffer","EM3","1990-08-06","1","Middle Water","1.5","0.001","2.7","0.04","0.33","0.27","0.07","25.7","2.5","0.74","2.6","33.5","3.6","8.5","<0.002","0.024","0.032","150","100","4.6","64","1.2","0.012","1.1"
"Eastern Buffer","EM3","1990-08-06","1","Bottom Water","0.5","0.001","4.2","0.05","0.28","0.22","0.07","24.2","4","1.1","2.6","34.2","<0.2","8.5","<0.002","0.033","0.028","10","10","4.5","60","0.5","0.007","0.6"
"Eastern Buffer","EM3","1990-09-07","1","Surface Water","0.5","0.001","2.5","0.05","0.46","0.41","0.05","28.5","1","<0.05","2.5","32.4","3.2","8.5","0.014","0.014","0.031","20","20","7.9","117","11","<0.005","2.1"
"Eastern Buffer","EM3","1990-09-07","1","Middle Water","<0.5","0.001","1.5","0.05","0.35","0.33","0.02","28.1","0.5","<0.05","2.5","32.6","3.5","8.5","<0.002","0.002","0.013","20","10","7.7","113","6.4","<0.005","1.4"
"Eastern Buffer","EM3","1990-09-07","1","Bottom Water","1.5","0.001","3.7","0.14","0.76","0.69","0.08","26.4","2.5","0.66","2.5","33.5","<0.2","8.3","0.035","0.035","0.036","1","1","4.7","67","0.8","<0.005","0.3"
"Eastern Buffer","EM3","1990-10-08","1","Surface Water","<0.5","0.001","2","0.03","0.87","0.86","0.01","27.9","0.5","0.35","5.5","31.6","<0.2","8.3","0.003","0.003","0.006","10","10","6.4","94","1.3","<0.005","0.3"
"Eastern Buffer","EM3","1990-10-08","1","Middle Water","1","0.001","4","0.1","1.11","1.1","0.02","27.7","1.5","0.44","5.5","32.3","<0.2","8.3","0.003","0.006","0.008","10","10","6","87","1.1","<0.005","0.6"
"Eastern Buffer","EM3","1990-10-08","1","Bottom Water","1.5","0.001","4","0.04","0.58","0.56","0.02","27.7","3","0.39","5.5","32.5","<0.2","8.3","0.002","0.005","0.011","10","10","5.9","86","1.3","<0.005","0.7"
"Eastern Buffer","EM3","1990-11-05","1","Surface Water","1","0.001","3.3","0.03","0.35","0.34","0.02","24.8","2","0.22","3","32.2","0.5","8.4","<0.002","0.003","0.002","24","20","8.3","114","5.1","0.014","1.1"
"Eastern Buffer","EM3","1990-11-05","1","Middle Water","1","0.001","2.7","<0.02","0.52","0.52","0.01","24.7","2","0.18","3","32.4","0.6","8.4","<0.002","0.002","0.002","34","30","8.1","111","4.8","0.009","1.3"
"Eastern Buffer","EM3","1990-11-05","1","Bottom Water","0.5","0.001","4.2","<0.02","0.55","0.54","0.01","24.9","2.5","0.26","3","32.8","1.9","8.4","<0.002","0.003","0.002","8","6","7.3","100","3.7","0.009","1.1"
"Eastern Buffer","EM3","1990-12-06","1","Surface Water","2","0.003","3.1","0.04","0.28","0.26","0.09","19.3","3","0.6","3","32.7","0.2","8.2","0.012","0.014","<0.002","40","38","7.6","101","2.4","0.069","0.7"
"Eastern Buffer","EM3","1990-12-06","1","Middle Water","1.5","0.003","3.3","0.06","0.31","0.29","0.08","19.3","4","0.63","3","32.8","<0.2","8.2","0.011","0.016","<0.002","52","42","7.6","100","2.1","0.062","0.3"
"Eastern Buffer","EM3","1990-12-06","1","Bottom Water","1","0.003","3.6","0.04","0.25","0.23","0.09","19.2","6.5","0.66","3","32.8","0.3","8.2","0.011","0.015","<0.002","56","50","8","105","1.3","0.073","0.3"
"Eastern Buffer","EM3","1991-01-07","1","Surface Water","9.5","0.001","4.3","0.03","0.18","0.15","0.04","17.6","11","0.89","4","32.5","0.2","8.2","0.01","0.015","0.013","90","82","8.3","107","0.5","0.013","0.8"
"Eastern Buffer","EM3","1991-01-07","1","Middle Water","3","0.001","5.3","0.05","0.2","0.17","0.07","17.7","5","0.87","4","32.5","<0.2","8.2","0.013","0.015","0.014","520","490","8","102","0.5","0.036","0.7"
"Eastern Buffer","EM3","1991-01-07","1","Bottom Water","3","0.001","7.5","0.04","0.23","0.2","0.07","17.2","7.5","0.88","4","32.6","<0.2","8.2","0.013","0.015","0.017","560","520","11.7","150","0.8","0.038","0.9"
"Eastern Buffer","EM3","1991-02-08","1","Surface Water","0.5","0.007","1.5","0.03","0.46","0.37","0.25","17","0.5","1.1","4","31.9","<0.2","8.2","0.016","0.017","0.07","4","4","8.5","97","0.5","0.16","0.7"
"Eastern Buffer","EM3","1991-02-08","1","Middle Water","1.5","0.007","1.6","0.03","0.45","0.37","0.24","17","2","1","4","32","0.7","8.2","0.014","0.016","0.065","2","2","8.3","95","<0.2","0.16","0.9"
"Eastern Buffer","EM3","1991-02-08","1","Bottom Water","2","0.006","1.8","0.04","0.47","0.38","0.24","17","2.5","1.1","4","32","<0.2","8.2","0.012","0.016","0.074","2","2","8.3","94","0.8","0.15","1.3"
"Eastern Buffer","EM3","1991-03-05","1","Surface Water","<0.5","0.001","2.7","0.03","1.02","0.96","0.09","15.7","2","0.66","5.5","32.1","0.3","8.2","0.015","0.016","0.045","19","17","9.4","115","0.3","0.026","0.6"
"Eastern Buffer","EM3","1991-03-05","1","Middle Water","0.5","0.001","2.1","0.03","0.85","0.82","0.04","16","1","0.51","5.5","32.4","<0.2","8.2","0.01","<0.002","0.023","13","11","9.2","113","0.5","0.018","0.4"
"Eastern Buffer","EM3","1991-03-05","1","Bottom Water","6.5","0.001","3.4","0.03","0.92","0.89","0.06","16.8","10","0.43","5.5","33.3","0.7","8.2","0.011","0.003","0.024","12","8","7.5","66","0.3","0.032","0.5"
"Eastern Buffer","EM3","1991-04-09","1","Surface Water","<0.5","0.004","1","0.06","0.39","0.36","0.15","19.8","0.5","0.57","3.8","33.1","1.7","8.1","0.025","0.005","0.028","140","140","7.3","89","1.9","0.12","0.8"
"Eastern Buffer","EM3","1991-04-09","1","Middle Water","0.5","0.003","1","0.04","0.49","0.47","0.09","19.5","1","0.53","3.8","33.5","1.8","8.1","0.016","0.004","0.019","20","20","7.3","88","0.8","0.069","0.6"
"Eastern Buffer","EM3","1991-04-09","1","Bottom Water","<0.5","0.001","1.8","0.03","0.54","0.52","0.04","19.4","<0.5","0.55","3.8","33.6","1.3","8.1","0.013","0.003","0.016","8","6","7.2","87","0.8","0.02","0.5"
"Eastern Buffer","EM3","1991-05-06","1","Surface Water","0.5","0.001","3.1","0.05","0.18","0.18","0.04","23.4","1","0.33","2.8","33.6","2.3","8","0.005","<0.002","<0.002","1","1","6.8","90","0.3","0.037","0.5"
"Eastern Buffer","EM3","1991-05-06","1","Middle Water","0.5","0.001","3.5","0.15","0.05","<0.05","0.04","22.3","2","0.31","2.8","33.5","2.2","8","0.005","<0.002","<0.002","18","13","6.5","84","<0.2","0.034","0.5"
"Eastern Buffer","EM3","1991-05-06","1","Bottom Water","1","0.001","3.5","0.04","0.2","0.19","0.05","22.3","6.5","0.33","2.8","33.5","1.9","8","<0.002","0.002","0.005","60","44","6.4","82","<0.2","0.041","0.4"
"Eastern Buffer","EM3","1991-06-03","1","Surface Water","1","0.02","1.8","0.17","0.25","0.23","0.24","27.1","2.5","0.81","3","31.7","5.9","8.3","0.039","0.005","0.015","19","19","8.5","127","5.9","0.217","3.1"
"Eastern Buffer","EM3","1991-06-03","1","Middle Water","2.5","0.007","1.5","0.13","3.27","3.23","0.15","24.6","5","1.48","3","32.5","2.9","8.2","0.025","0.006","0.036","710","470","5.5","80","0.8","0.108","1.3"
"Eastern Buffer","EM3","1991-06-03","1","Bottom Water","1.5","0.003","2.6","0.28","0.68","0.64","0.1","22","3","1.04","3","33.9","1.4","8.1","0.015","0.012","0.027","7","7","5.3","73","0.3","0.06","0.9"
"Eastern Buffer","EM3","1991-07-05","1","Surface Water","1","0.013","2.4","0.11","0.54","0.31","0.4","24.7","2","0.99","3","28.8","5.7","8.2","0.027","0.037","0.189","430","390","6.8","98","1.6","0.176","1.6"
"Eastern Buffer","EM3","1991-07-05","1","Middle Water","1","0.009","2.3","0.15","0.48","0.26","0.4","20.6","3","0.34","3","34.1","5.7","8.2","0.026","0.038","0.178","680","680","5","68","1.1","0.179","1.3"
"Eastern Buffer","EM3","1991-07-05","1","Bottom Water","3","0.003","3","0.12","0.28","0.2","0.17","20.4","6.5","0.72","3","34.1","<0.2","8.1","0.016","0.018","0.06","80","80","5.2","70","0.8","0.089","0.3"
"Eastern Buffer","EM3","1991-08-05","1","Surface Water","0.5","0.011","1.4","0.04","0.38","0.3","0.18","25","1","0.09","3.4","29.7","3","8.4","0.009","0.018","0.065","110","70","8.2","118","0.5","0.098","1.3"
"Eastern Buffer","EM3","1991-08-05","1","Middle Water","1","0.009","2.8","0.06","0.55","0.43","0.33","20.3","3","0.45","3.4","33","3.4","8.1","0.033","0.027","0.096","680","680","4.2","55","<0.2","0.21","0.8"
"Eastern Buffer","EM3","1991-08-05","1","Bottom Water","0.5","0.003","1.6","0.18","0.24","0.15","0.18","20.5","2","0.57","3.4","34.1","0.8","8.1","0.019","0.019","0.075","310","240","3.8","50","1.1","0.081","0.5"
"Eastern Buffer","EM3","1991-09-10","1","Surface Water","1","0.01","2.7","0.2","0.49","0.35","0.32","24.7","2.5","1","2.4","32.1","<0.2","8.2","0.045","0.063","0.08","340","310","4","58","0.3","0.176","N/A"
"Eastern Buffer","EM3","1991-09-10","1","Middle Water","0.5","0.003","2.8","0.2","0.4","0.2","0.24","24.2","3","0.92","2.4","32.4","<0.2","8.2","0.035","0.08","0.121","800","800","4.4","62","0.3","0.043","0.3"
"Eastern Buffer","EM3","1991-09-10","1","Bottom Water","0.5","0.001","4","0.14","0.18","0.07","0.12","23.7","3","0.92","2.4","33.2","<0.2","8.2","0.014","<0.002","0.111","17","15","4.5","65","0.3","<0.005","<0.1"
