Station,Station_Name,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,TSS,Coliform,Transparency,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,X,Y,H2S,BOD5,Alkalinity
NB6,Cửa sông Trới ven bờ KCN Việt Hưng,2024-01-01,5.97,20.9,7.95,27.6,0.082,0.01,10.4,1.0,0.7,57.931301436238606,0.0015,0.0018,0.0001,0.0001,0.0005,0.0001,0.0098,0.0004,2322158,422550,0.0321221669222541,25.35451755039331,103.06806751823385
NB6,Cửa sông Trới ven bờ KCN Việt Hưng,2024-04-01,5.88,25.3,7.94,26.9,0.077,0.01,17.5,1.0,0.6,71.35061091217517,0.0015,0.0012,0.0001,0.0001,0.0012,0.0001,0.0116,0.0003,2322158,422550,0.0363856594338274,29.946010636767863,116.81127156374404
NB6,Cửa sông Trới ven bờ KCN Việt Hưng,2024-07-01,5.92,27.2,7.92,27.0,0.054,0.082,18.4,1.0,0.7,26.916577606615988,0.0015,0.0022,0.0001,0.0001,0.00015,0.0001,0.0079,0.0001,2322158,422550,0.0203084441849176,13.744307518629556,52.5066226416788
NB6,Cửa sông Trới ven bờ KCN Việt Hưng,2024-10-01,5.9,24.7,7.9,27.3,0.061,0.01,16.5,1.0,0.5,31.13752610076475,0.0015,0.0013,0.0001,0.0015,0.0014,0.0001,0.0302,0.0011,2322158,422550,0.022157445405684,15.440509539734125,62.11550110307651
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2021-01-01,5.62,22.0,7.5,25.3,0.015,0.01,17.3,1.5,0.4,33.57756276494051,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2325055,427799,0.0231802916362961,16.399705724650595,67.09201550582391
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2021-04-01,6.59,30.3,7.51,25.8,0.015,0.021,17.4,1.5,0.6,40.90341937483113,0.0005,0.0028,0.0001,0.00045,0.0009,0.00025,0.0073,0.00045,2325055,427799,0.026084868374467,19.20021041672527,80.11012689594074
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2021-07-01,6.02,33.8,7.48,25.1,0.015,0.01,19.7,40.0,0.5,95.42796126908604,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0091,0.00045,2325055,427799,0.0432978595893371,37.77603102497226,135.99096906893746
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2021-10-01,6.25,28.2,7.59,25.9,0.015,0.01,8.5,1.5,0.7,43.24414848114402,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0088,0.00045,2325055,427799,0.0269677776385278,20.07300643247804,83.78083778559757
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2022-01-01,5.89,27.9,7.88,25.8,0.015,0.01,8.2,1.5,0.8,59.5388068757386,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.0058,0.00045,2325055,427799,0.0326524094477424,25.91499772379917,104.8734978384244
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2022-04-01,5.84,28.8,7.8,25.6,0.015,0.01,9.4,1.5,0.6,164.64693812670785,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0074,0.00045,2325055,427799,0.06,58.40455570216445,171.96913191144262
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2022-07-01,5.8,33.5,7.72,25.5,0.015,0.01,11.1,1.5,0.5,60.334717603839,0.0005,0.0024,0.0001,0.00045,0.00045,0.00025,0.0138,0.00045,2325055,427799,0.0329128125779595,26.191373755028103,105.74944115754296
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2022-10-01,5.85,29.8,7.72,25.3,0.015,0.01,10.7,1.5,0.6,117.11765689994876,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0063,0.00045,2325055,427799,0.0489409102505138,44.49093886368017,149.50062273868346
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2023-01-01,5.82,28.1,7.84,25.7,0.015,0.01,9.1,1.5,0.9,42.51251819697429,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0086,0.0014,2325055,427799,0.0266939215186164,19.80124595340273,82.65529279960492
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2023-04-01,5.89,33.4,7.77,25.4,0.015,0.01,18.2,1.5,0.5,66.11325776538406,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0095,0.00045,2325055,427799,0.0347636386439463,28.176671188318707,111.7824976852948
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2023-07-01,5.86,32.8,7.69,25.3,0.032,0.01,10.2,1.5,0.7,42.09171440178472,0.0005,0.0022,0.0001,0.00045,0.00045,0.00025,0.0132,0.00045,2325055,427799,0.0265355527587511,19.6445147959098,81.99911780357675
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2023-10-01,5.89,31.9,7.72,25.4,0.048,0.01,10.4,1.5,0.6,60.96845230989925,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0138,0.00045,2325055,427799,0.0331191698112238,26.410910655205527,106.4386769639775
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2024-01-01,5.88,27.6,7.88,25.8,0.053,0.01,7.6,1.0,1.0,124.65037042059616,0.0015,0.0016,0.0001,0.0001,0.0014,0.0001,0.0132,0.0007,2325055,427799,0.0508001889458332,46.762470005114416,153.61232549829583
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2024-04-01,5.96,33.1,7.83,25.3,0.058,0.01,9.2,1.0,0.6,26.271763595251755,0.0015,0.0009,0.0001,0.0001,0.0017,0.0001,0.0124,0.0006,2325055,427799,0.0200160103182324,13.48063862351284,50.90718307230605
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2024-07-01,5.83,32.8,7.83,25.2,0.038,0.075,10.8,1.0,0.7,97.45426061897028,0.0015,0.0021,0.0001,0.0001,0.00015,0.0001,0.0198,0.0001,2325055,427799,0.0438454847200925,38.41545628500257,137.3769457418343
NB7,Cửa sông Man tại cầu Đá Trắng đường Trới- Vũ Oai,2024-10-01,5.96,31.1,7.78,25.8,0.042,0.01,9.5,1.0,0.5,86.49710095014261,0.0015,0.0011,0.0001,0.0012,0.00015,0.0001,0.0256,0.0006,2325055,427799,0.0408262882292361,34.924166899803915,129.5094240932911
NB8,Cửa sông Diễn Vọng tại cầu Bang,2021-01-01,5.53,22.2,7.44,25.9,0.015,0.01,16.2,1.5,0.5,52.22978236915469,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.0229,0.00045,2324600,433954,0.0301918661436042,23.34054351255319,96.23400177212822
NB8,Cửa sông Diễn Vọng tại cầu Bang,2021-04-01,6.75,31.4,7.75,26.3,0.004,0.01,16.7,1.5,0.7,31.1574456554402,0.0005,0.0041,0.0001,0.00045,0.0011,0.00025,0.01,0.00045,2324600,433954,0.0221659232782336,15.448399873301211,62.157685824461815
NB8,Cửa sông Diễn Vọng tại cầu Bang,2021-07-01,5.89,31.8,7.62,26.0,0.015,0.021,21.6,1.5,0.5,78.23263132939749,0.0005,0.0031,0.0001,0.00045,0.00045,0.00025,0.0136,0.00045,2324600,433954,0.0384460184852797,32.23185096891263,122.88518030855478
NB8,Cửa sông Diễn Vọng tại cầu Bang,2021-10-01,6.19,26.1,7.79,26.4,0.037,0.01,21.7,1.5,0.5,54.31830254978059,0.0005,0.003,0.0001,0.00045,0.00045,0.00025,0.0121,0.00045,2324600,433954,0.0309083375994187,24.08317769700843,98.8202916374479
NB8,Cửa sông Diễn Vọng tại cầu Bang,2022-01-01,5.93,26.7,7.92,26.2,0.015,0.01,22.4,1.5,0.5,86.23213186991977,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0113,0.00045,2324600,433954,0.0407514318841934,34.8386760175346,129.30704845418816
NB8,Cửa sông Diễn Vọng tại cầu Bang,2022-04-01,5.9,27.8,7.89,26.0,0.015,0.01,22.5,1.5,0.5,75.8834408624386,0.0005,0.003,0.0001,0.00045,0.00045,0.00025,0.0136,0.00045,2324600,433954,0.0377512203948845,31.45630544054222,120.87408582093772
NB8,Cửa sông Diễn Vọng tại cầu Bang,2022-07-01,5.86,30.9,7.84,25.8,0.015,0.01,14.6,1.5,0.4,197.8028930655724,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0063,0.00045,2324600,433954,0.06,60.0,184.07115565283664
NB8,Cửa sông Diễn Vọng tại cầu Bang,2022-10-01,5.86,29.7,7.81,25.5,0.015,0.01,23.7,1.5,0.4,64.76732768659535,0.0005,0.0024,0.0001,0.00045,0.00045,0.00025,0.0122,0.00045,2324600,433954,0.0343385530321998,27.717488619657846,110.42577490107902
NB8,Cửa sông Diễn Vọng tại cầu Bang,2023-01-01,5.97,26.9,7.95,26.3,0.015,0.01,22.4,1.5,0.4,40.25745390467599,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0139,0.00045,2324600,433954,0.0258376664488334,18.957596633849302,79.06010029512541
NB8,Cửa sông Diễn Vọng tại cầu Bang,2023-04-01,5.97,31.5,7.86,25.8,0.015,0.01,9.3,1.5,0.5,83.48446694932566,0.0005,0.0033,0.0001,0.00045,0.00045,0.00025,0.0131,0.00045,2324600,433954,0.0399696630648257,33.94900387356107,127.17102539825264
NB8,Cửa sông Diễn Vọng tại cầu Bang,2023-07-01,5.8,30.2,7.87,25.6,0.039,0.01,23.6,1.5,0.3,85.57164364011497,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.006,0.00045,2324600,433954,0.0405644340716989,34.62534244403882,128.7998673588706
NB8,Cửa sông Diễn Vọng tại cầu Bang,2023-10-01,5.84,29.8,7.89,25.7,0.036,0.01,24.3,1.5,0.4,170.74358139832492,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0116,0.00045,2324600,433954,0.06,60.0,174.36750300961745
NB8,Cửa sông Diễn Vọng tại cầu Bang,2024-01-01,5.9,26.5,7.97,26.2,0.044,0.01,21.2,1.0,0.5,124.25816414838192,0.0015,0.0023,0.0001,0.0001,0.0005,0.0001,0.0111,0.001,2324600,433954,0.0507045161131212,46.6448930686685,153.40444983658313
NB8,Cửa sông Diễn Vọng tại cầu Bang,2024-04-01,5.91,31.2,7.91,25.7,0.039,0.01,23.4,1.0,0.6,92.9772662754277,0.0015,0.001,0.0001,0.0001,0.0013,0.0001,0.0137,0.0007,2324600,433954,0.0426292543852717,36.99901846568133,134.27484236598036
NB8,Cửa sông Diễn Vọng tại cầu Bang,2024-07-01,5.76,30.4,7.93,25.5,0.046,0.089,24.2,1.0,0.3,181.8712033507396,0.0015,0.0019,0.0001,0.0001,0.00015,0.0001,0.0175,0.0001,2324600,433954,0.06,60.0,178.53211564878248
NB8,Cửa sông Diễn Vọng tại cầu Bang,2024-10-01,5.75,24.4,7.85,25.6,0.054,0.01,21.7,1.0,0.5,36.418526674132565,0.0015,0.0012,0.0001,0.001,0.0015,0.0001,0.0246,0.0004,2324600,433954,0.0243342746762583,17.499035503602673,72.44947782708596
NB9,Bến phà Tuần Châu,2021-01-01,8.1,21.5,7.79,29.7,0.284,0.01,13.6,40.0,1.1,50.80526219313484,0.0005,0.0008,0.0001,0.00045,0.00045,0.00025,0.0088,0.00045,2313924,420738,0.0296965621720581,22.83059028450269,94.4099386900101
NB9,Bến phà Tuần Châu,2021-04-01,6.33,28.6,8.1,29.6,0.135,0.01,8.2,70.0,1.1,42.694440420873725,0.0005,0.0036,0.0001,0.00045,0.00045,0.00025,0.0122,0.00045,2313924,420738,0.026762192474319,19.868907350575743,82.936962343779
NB9,Bến phà Tuần Châu,2021-07-01,6.35,32.7,8.08,27.3,0.164,0.01,9.3,40.0,1.2,59.11977009216029,0.0005,0.003,0.0001,0.00045,0.00045,0.00025,0.0095,0.00045,2313924,420738,0.0325147486015742,25.76919101056374,104.40760787376928
NB9,Bến phà Tuần Châu,2021-10-01,6.95,25.2,8.03,29.5,0.095,0.01,6.4,1.5,1.2,32.49611241108291,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0148,0.00045,2313924,420738,0.0227307728215904,15.976372313449332,64.93255409774764
NB9,Bến phà Tuần Châu,2022-01-01,6.33,22.8,8.04,29.6,0.256,0.01,6.4,70.0,1.1,110.068710867587,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.011,0.00045,2313924,420738,0.0471570005283508,42.3385257356961,145.40603787257618
NB9,Bến phà Tuần Châu,2022-04-01,6.29,23.7,8.01,29.5,0.216,0.01,6.2,40.0,0.9,65.44373309779702,0.0005,0.0022,0.0001,0.00045,0.00045,0.00025,0.0095,0.00045,2313924,420738,0.0345526215372053,27.948491086740614,111.11109211604906
NB9,Bến phà Tuần Châu,2022-07-01,6.23,29.9,8.08,29.4,0.183,0.01,6.4,1.5,0.8,30.693340538409405,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0075,0.00045,2313924,420738,0.0219678277421206,15.264298002926749,61.16774821989368
NB9,Bến phà Tuần Châu,2022-10-01,6.18,26.4,8.04,29.3,0.192,0.01,6.7,90.0,0.8,40.451224966548125,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0116,0.00045,2313924,420738,0.0259119861812565,19.0304554581776,79.37683675169833
NB9,Bến phà Tuần Châu,2023-01-01,6.25,22.2,8.01,29.7,0.152,0.01,6.5,1.5,1.0,90.56456890549052,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0132,0.00045,2313924,420738,0.0419640618324627,36.2300185236671,132.5405538980078
NB9,Bến phà Tuần Châu,2023-04-01,6.22,24.4,8.03,29.4,0.227,0.01,9.3,1.5,0.8,124.48557814423106,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0118,0.00045,2313924,420738,0.0507600050999417,46.71307709150861,153.52506271577525
NB9,Bến phà Tuần Châu,2023-07-01,6.12,28.9,8.05,29.3,0.173,0.01,6.9,1.5,0.8,220.0,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0072,0.00045,2313924,420738,0.06,60.0,199.86923566767143
NB9,Bến phà Tuần Châu,2023-10-01,6.14,26.4,8.03,29.4,0.126,0.01,6.3,1.5,0.9,220.0,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0128,0.00045,2313924,420738,0.06,60.0,200.0
NB9,Bến phà Tuần Châu,2024-01-01,6.29,22.0,8.0,29.8,0.104,0.01,6.3,1.0,0.9,96.27863793754338,0.0015,0.0021,0.0001,0.0001,0.0005,0.0001,0.0122,0.0016,2313924,420738,0.0435283259227912,38.04480251305937,136.57637733103985
NB9,Bến phà Tuần Châu,2024-04-01,6.18,25.3,8.06,29.3,0.113,0.01,6.5,1.0,0.7,41.09507346977577,0.0015,0.0017,0.0001,0.0001,0.0005,0.0001,0.0106,0.0012,2313924,420738,0.0261579093361341,19.272043797116527,80.41847519872543
NB9,Bến phà Tuần Châu,2024-07-01,6.17,26.5,8.0,29.2,0.134,0.067,6.1,1.0,1.0,20.55424933886264,0.0015,0.0036,0.0001,0.0001,0.00015,0.0001,0.007,0.0001,2313924,420738,0.0172830182465722,11.08058725828954,40.0
NB9,Bến phà Tuần Châu,2024-10-01,6.07,24.1,8.05,29.5,0.108,0.01,5.6,1.0,1.0,88.08377535392744,0.0015,0.0021,0.0001,0.0001,0.0038,0.0001,0.0342,0.0003,2313924,420738,0.0412726260838883,35.43500388993095,130.70845849375343
NB10,Bãi tắm Tuần  Châu,2021-01-01,7.62,21.4,7.83,29.5,0.147,0.01,15.1,1.5,0.8,45.74018528623074,0.0005,0.0011,0.0001,0.00045,0.00045,0.00025,0.0091,0.00045,2315155,421276,0.0278883614182078,20.99330880884793,87.48235618758696
NB10,Bãi tắm Tuần  Châu,2021-04-01,6.21,28.5,8.15,29.6,0.171,0.01,7.4,1.5,0.9,58.2109411530413,0.0005,0.0037,0.0003,0.00045,0.00045,0.00025,0.0107,0.00045,2315155,421276,0.0322148280195215,25.45224050403076,103.3857095928126
NB10,Bãi tắm Tuần  Châu,2021-07-01,6.28,32.8,8.12,27.4,0.22,0.01,8.9,1.5,0.8,51.664446342731765,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0101,0.00045,2315155,421276,0.0299959572683594,23.138502217315835,95.51612803760769
NB10,Bãi tắm Tuần  Châu,2021-10-01,6.26,25.1,8.01,29.6,0.132,0.01,3.2,1.5,0.8,68.75649764475185,0.0005,0.0027,0.0003,0.00045,0.00045,0.00025,0.013,0.00045,2315155,421276,0.0355884645412948,29.0730291892762,114.36836454334458
NB10,Bãi tắm Tuần  Châu,2022-01-01,6.38,22.5,8.02,29.6,0.132,0.01,4.8,1.5,0.6,142.93086472255544,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0107,0.00045,2315155,421276,0.0551335895129451,52.16451251671896,162.63920923150573
NB10,Bãi tắm Tuần  Châu,2022-04-01,6.3,23.5,8.0,29.5,0.163,0.01,4.2,1.5,0.7,82.36676566458195,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0063,0.00045,2315155,421276,0.0396487022549496,33.58542319418935,126.2819426978138
NB10,Bãi tắm Tuần  Châu,2022-07-01,6.25,29.4,8.01,29.4,0.235,0.01,4.2,1.5,0.6,68.0165199025475,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0089,0.00045,2315155,421276,0.0353588579025538,28.822802740934627,113.65460651845248
NB10,Bãi tắm Tuần  Châu,2022-10-01,6.15,26.2,8.02,29.3,0.177,0.01,5.4,1.5,0.6,39.961783400212646,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.008,0.00045,2315155,421276,0.0257239861917182,18.84628699993881,78.57384988696754
NB10,Bãi tắm Tuần  Châu,2023-01-01,6.29,21.9,8.06,29.5,0.144,0.01,4.7,1.5,0.7,27.12387313615548,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0098,0.00045,2315155,421276,0.0204018564995251,13.828801082195014,53.01268221182572
NB10,Bãi tắm Tuần  Châu,2023-04-01,6.23,24.2,8.01,29.4,0.141,0.01,6.3,1.5,0.6,55.759546448075234,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0086,0.00045,2315155,421276,0.0313963169661262,24.59230092200007,100.54768363706675
NB10,Bãi tắm Tuần  Châu,2023-07-01,6.12,28.3,8.04,29.3,0.093,0.01,4.2,1.5,0.5,72.4816460620101,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0085,0.00045,2315155,421276,0.0367295822250961,30.324623143065693,117.8486979672672
NB10,Bãi tắm Tuần  Châu,2023-10-01,6.19,25.5,8.02,29.4,0.077,0.01,4.8,1.5,0.6,218.7710061066423,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0099,0.00045,2315155,421276,0.06,60.0,190.7171965431953
NB10,Bãi tắm Tuần  Châu,2024-01-01,6.23,21.7,8.08,29.6,0.092,0.01,4.7,1.0,0.6,81.04026747224019,0.0015,0.0019,0.0001,0.0001,0.0017,0.0001,0.0094,0.0006,2315155,421276,0.039265502950116,33.15263135459061,125.21098085891543
NB10,Bãi tắm Tuần  Châu,2024-04-01,6.29,25.0,8.0,29.2,0.107,0.01,4.3,1.0,0.8,135.89514764918738,0.0015,0.0016,0.0001,0.0001,0.0005,0.0001,0.0081,0.0007,2315155,421276,0.0534937516220565,50.10287759697909,159.3095804409223
NB10,Bãi tắm Tuần  Châu,2024-07-01,6.12,26.4,8.04,29.2,0.082,0.057,5.2,1.0,0.8,55.32212155272296,0.0015,0.0036,0.0001,0.0001,0.00015,0.0001,0.0046,0.0001,2315155,421276,0.0312487541502697,24.43806228519305,100.02817605843391
NB10,Bãi tắm Tuần  Châu,2024-10-01,6.11,24.0,8.04,29.5,0.073,0.01,3.5,1.0,0.8,36.50297075919794,0.0015,0.0026,0.0001,0.0001,0.0028,0.0001,0.0858,0.0006,2315155,421276,0.0243680104442715,17.53144154104992,72.60224934331902
NB11,Cửa sông Hòn Dấu,2021-01-01,6.27,22.0,7.55,27.4,0.015,0.01,15.3,1.5,0.6,41.708186800856,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0073,0.00045,2316995,413685,0.0263906577764116,19.501392685618736,81.39532951070512
NB11,Cửa sông Hòn Dấu,2021-04-01,6.47,28.9,7.82,27.9,0.015,0.01,11.6,1.5,1.0,48.23900423896431,0.0005,0.0039,0.0001,0.00045,0.0031,0.00025,0.0153,0.00045,2316995,413685,0.0287899601663037,21.90456834956214,90.99095741856988
NB11,Cửa sông Hòn Dấu,2021-07-01,6.58,31.6,7.76,27.0,0.015,0.01,10.6,1.5,1.1,220.0,0.0005,0.0028,0.0001,0.00045,0.00045,0.00025,0.0127,0.00045,2316995,413685,0.06,60.0,200.0
NB11,Cửa sông Hòn Dấu,2021-10-01,6.44,24.8,7.77,27.7,0.015,0.01,8.2,1.5,1.0,45.50652902677705,0.0005,0.0029,0.0001,0.00045,0.00045,0.00025,0.0185,0.00045,2316995,413685,0.0278030560134968,20.90759514250801,87.14453283102455
NB11,Cửa sông Hòn Dấu,2022-01-01,6.07,21.7,7.82,27.5,0.015,0.01,9.2,1.5,0.8,124.51295597078676,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.0145,0.00045,2316995,413685,0.0507666825381466,46.72128391228591,153.5395681494538
NB11,Cửa sông Hòn Dấu,2022-04-01,6.01,23.6,7.79,27.3,0.015,0.01,9.5,1.5,0.5,43.31111915269056,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0128,0.00045,2316995,413685,0.0269927520286555,20.09783594950812,83.88291287651894
NB11,Cửa sông Hòn Dấu,2022-07-01,5.94,29.4,7.71,27.0,0.015,0.01,10.5,1.5,0.5,131.74339977371193,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0103,0.00045,2316995,413685,0.0525100719574116,48.876272442914285,157.26292051496978
NB11,Cửa sông Hòn Dấu,2022-10-01,5.9,26.1,8.05,26.8,0.015,0.01,11.7,1.5,0.4,94.5740153021152,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0142,0.00045,2316995,413685,0.043065675719986,37.505741435850766,135.39803864423453
NB11,Cửa sông Hòn Dấu,2023-01-01,6.01,21.0,7.86,27.7,0.034,0.01,9.2,1.5,0.6,68.09893441966958,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0177,0.00045,2316995,413685,0.0353844796851929,28.850698537648487,113.7344840936764
NB11,Cửa sông Hòn Dấu,2023-04-01,5.94,23.8,7.7,27.1,0.015,0.01,7.5,1.5,0.5,73.05618159381635,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0102,0.00045,2316995,413685,0.0369034594401934,30.51649228777937,118.36949895458264
NB11,Cửa sông Hòn Dấu,2023-07-01,5.87,28.4,7.75,26.8,0.042,0.01,9.5,1.5,0.5,50.344126517843726,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0099,0.00045,2316995,413685,0.0295350339883185,22.66489847726168,93.80849218282438
NB11,Cửa sông Hòn Dấu,2023-10-01,5.91,25.7,7.79,26.9,0.056,0.01,9.3,1.5,0.5,98.14508747753212,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0132,0.00045,2316995,413685,0.044031138507187,38.63284233382524,137.8428880592832
NB11,Cửa sông Hòn Dấu,2024-01-01,6.08,20.8,7.9,27.8,0.062,0.01,8.2,1.0,0.5,56.82883552878656,0.0015,0.0017,0.0001,0.0001,0.0005,0.0001,0.0127,0.0008,2316995,413685,0.031755090547653,24.9683193796543,101.8006607863688
NB11,Cửa sông Hòn Dấu,2024-04-01,5.88,24.6,7.76,26.8,0.075,0.01,9.2,1.0,0.4,35.6139026203681,0.0015,0.0014,0.0001,0.0001,0.0005,0.0001,0.0109,0.0004,2316995,413685,0.0240112318163645,17.18949072257015,70.97576944931006
NB11,Cửa sông Hòn Dấu,2024-07-01,5.87,26.7,7.72,26.6,0.035,0.06,8.4,1.0,0.5,34.50146924397555,0.0015,0.0029,0.0001,0.0001,0.00015,0.0001,0.0154,0.0001,2316995,413685,0.0235597360917131,16.75919887092551,68.88249702721524
NB11,Cửa sông Hòn Dấu,2024-10-01,5.84,23.9,7.72,27.0,0.01,0.01,9.5,1.0,0.5,83.14658522918342,0.0015,0.0024,0.0001,0.0001,0.0045,0.0002,0.0644,0.0007,2316995,413685,0.0398728195248508,33.83919707373419,126.90351670888478
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2021-01-01,7.18,22.1,7.72,29.1,0.074,0.01,8.5,1.5,0.5,195.1001842519197,0.0005,0.0013,0.0001,0.00045,0.00045,0.0007,0.0069,0.00045,2316901,424936,0.06,60.0,183.16365025641736
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2021-04-01,6.54,29.7,8.08,29.2,0.096,0.01,15.3,1.5,0.7,82.51389461085135,0.0005,0.0036,0.0001,0.00045,0.0013,0.00025,0.0088,0.0027,2316901,424936,0.0396910516110228,33.633339697174755,126.39966454293751
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2021-07-01,6.54,32.7,8.02,27.2,0.123,0.01,14.3,1.5,0.7,69.6863615921677,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0055,0.0015,2316901,424936,0.0358755876605366,29.386700041194302,115.2544669556047
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2021-10-01,6.85,25.3,8.09,29.1,0.108,0.01,7.6,1.5,0.6,89.0566916368048,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0107,0.0013,2316901,424936,0.0415447139975354,35.74732230676821,131.4330455841017
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2022-01-01,6.3,21.1,8.06,29.2,0.065,0.01,7.9,1.5,0.5,165.32460595875702,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0081,0.00045,2316901,424936,0.06,58.59650943829171,172.240069668273
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2022-04-01,6.24,23.2,8.04,29.2,0.072,0.01,7.1,1.5,0.6,85.53977907730388,0.0005,0.0032,0.0001,0.00045,0.00045,0.00025,0.0117,0.00045,2316901,424936,0.0405553979204959,34.615042032281195,128.77530005455426
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2022-07-01,6.26,29.6,8.06,29.1,0.132,0.01,8.8,1.5,0.5,58.36752831181181,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0146,0.00045,2316901,424936,0.0322666364381718,25.506920227238044,103.56291076665052
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2022-10-01,6.17,26.4,8.03,29.0,0.083,0.01,8.6,1.5,0.5,146.46759927977902,0.0005,0.0028,0.0001,0.00045,0.00045,0.00025,0.0137,0.00045,2316901,424936,0.0559456351758015,53.193111730694746,164.25154840239554
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2023-01-01,6.24,21.6,8.03,29.4,0.076,0.01,7.6,1.5,0.7,97.11992305670938,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0147,0.0011,2316901,424936,0.0437554445257359,38.31013733569896,137.15025753846453
